city,state,missing_kids,avg_age,avg_risk,num_hospitals,num_firestations,num_police,lat,lng,cluster
TUSKEGEE                 ,AL,1,40.0,0.0,0.0,0.0,0.0,,,0
TUSLA                    ,OK,1,16.0,0.0,0.0,0.0,0.0,,,1
TUSTIN                   ,CA,1,17.0,0.0,0.0,0.0,0.0,,,1
TYLER                    ,TX,2,37.5,0.0,0.0,0.0,0.0,,,0
TYRONE                   ,PA,1,66.0,0.0,0.0,0.0,0.0,,,0
UNADILLA                 ,GA,1,35.0,0.0,0.0,0.0,0.0,,,1
UNCASVILLE               ,CT,1,44.0,0.0,0.0,0.0,0.0,,,0
UNION                    ,MO,1,44.0,0.0,0.0,0.0,0.0,,,0
UNION CITY               ,TN,1,42.0,0.0,0.0,0.0,0.0,,,0
UNIONVILLE               ,TN,2,20.0,0.0,0.0,0.0,0.0,,,1
UNIVERSAL CITY           ,TX,1,17.0,0.0,0.0,0.0,0.0,,,1
UPLAND                   ,CA,1,48.0,0.0,0.0,0.0,0.0,,,0
UPPER DARBY              ,PA,1,12.0,0.0,0.0,0.0,0.0,,,1
URBANA                   ,IL,1,17.0,0.0,0.0,0.0,0.0,,,1
UTICA                    ,NY,1,38.0,0.0,0.0,0.0,0.0,,,0
VALDOSTA                 ,GA,1,25.0,0.0,0.0,0.0,0.0,,,1
VALLEJO                  ,CA,2,21.5,0.0,0.0,0.0,0.0,,,1
VALRICO                  ,FL,1,27.0,0.0,0.0,0.0,0.0,,,1
VAN BUREN                ,AR,1,42.0,0.0,0.0,0.0,0.0,,,0
VAN NUYS                 ,CA,9,17.88888888888889,0.0,0.0,0.0,0.0,,,1
VANCOUVER                ,WA,4,51.5,0.0,0.0,0.0,0.0,,,0
VASSAR                   ,MI,2,17.0,0.0,0.0,0.0,0.0,,,1
VAUGHAN                  ,MS,1,17.0,0.0,0.0,0.0,0.0,,,1
VEGA ALTA                ,PR,1,18.0,0.0,0.0,0.0,0.0,,,1
VEGA BAJA                ,PR,1,18.0,0.0,0.0,0.0,0.0,,,1
VENICE                   ,CA,1,60.0,0.0,0.0,0.0,0.0,,,0
VENTURA                  ,CA,1,18.0,0.0,0.0,0.0,0.0,,,1
VERNON                   ,AL,1,17.0,0.0,0.0,0.0,0.0,,,1
VERNON                   ,CT,2,67.0,0.0,0.0,0.0,0.0,,,0
VICTORIA                 ,TX,3,19.333333333333332,0.0,0.0,0.0,0.0,,,1
VICTORVILLE              ,CA,2,17.5,0.0,0.0,0.0,0.0,,,1
VIENNA                   ,MO,1,17.0,0.0,0.0,0.0,0.0,,,1
VIEW PARK                ,CA,1,17.0,0.0,0.0,0.0,0.0,,,1
VINELAND                 ,NJ,1,66.0,0.0,0.0,0.0,0.0,,,0
VIRGINIA BEACH           ,VA,4,38.75,0.0,0.0,0.0,0.0,,,0
VISALIA                  ,CA,3,16.0,0.0,0.0,0.0,0.0,,,1
VISTA                    ,CA,1,19.0,0.0,0.0,0.0,0.0,,,1
WAHIAWA                  ,HI,1,62.0,0.0,0.0,0.0,0.0,,,0
WAIANAE                  ,HI,2,17.0,0.0,0.0,0.0,0.0,,,1
WAILUKU                  ,HI,1,17.0,0.0,0.0,0.0,0.0,,,1
WAIMANALO                ,HI,1,10.0,0.0,0.0,0.0,0.0,,,1
WALDRON                  ,AR,1,17.0,0.0,0.0,0.0,0.0,,,1
WALL TOWNSHIP            ,NJ,1,70.0,0.0,0.0,0.0,0.0,,,0
WALLINGFORD              ,CT,1,49.0,0.0,0.0,0.0,0.0,,,0
WALTERBORO               ,SC,1,33.0,0.0,0.0,0.0,0.0,,,1
WALTON                   ,NE,1,16.0,0.0,0.0,0.0,0.0,,,1
WARMINSTER               ,PA,1,17.0,0.0,0.0,0.0,0.0,,,1
WARREN                   ,MI,1,58.0,0.0,0.0,0.0,0.0,,,0
WARRENTON                ,OR,1,59.0,0.0,0.0,0.0,0.0,,,0
WARWICK                  ,RI,1,16.0,0.0,0.0,0.0,0.0,,,1
WASCO                    ,CA,1,18.0,0.0,0.0,0.0,0.0,,,1
WASHINGTON               ,DC,7,28.428571428571427,0.0,0.0,0.0,0.0,,,1
WASILLA                  ,AK,3,23.666666666666668,0.0,0.0,0.0,0.0,,,1
WASSAIC                  ,NY,1,68.0,0.0,0.0,0.0,0.0,,,0
WATERBURY                ,CT,2,30.0,0.0,0.0,0.0,0.0,,,1
WATERTOWN                ,NY,1,43.0,0.0,0.0,0.0,0.0,,,0
WATERVILLE               ,ME,1,14.0,0.0,0.0,0.0,0.0,,,1
WATERVILLE               ,WA,1,68.0,0.0,0.0,0.0,0.0,,,0
WATSONVILLE              ,CA,1,40.0,0.0,0.0,0.0,0.0,,,0
WAYNESVILLE              ,MO,1,16.0,0.0,0.0,0.0,0.0,,,1
WEATHERFORD              ,TX,1,19.0,0.0,0.0,0.0,0.0,,,1
WEBB CITY                ,MO,1,47.0,0.0,0.0,0.0,0.0,,,0
WEBSTER                  ,MA,1,51.0,0.0,0.0,0.0,0.0,,,0
WEBSTER                  ,NY,1,17.0,0.0,0.0,0.0,0.0,,,1
WELCH                    ,OK,2,41.0,0.0,0.0,0.0,0.0,,,0
WELLS                    ,TX,1,4.0,0.0,0.0,0.0,0.0,,,1
WENATCHEE                ,WA,1,16.0,0.0,0.0,0.0,0.0,,,1
WEST CHESTER             ,OH,1,17.0,0.0,0.0,0.0,0.0,,,1
WEST CHESTERFIELD        ,NH,1,39.0,0.0,0.0,0.0,0.0,,,0
WEST COVINA              ,CA,3,22.0,0.0,0.0,0.0,0.0,,,1
WEST PALM BEACH          ,FL,8,26.375,0.0,0.0,0.0,0.0,,,1
WEST POINT               ,VA,1,84.0,0.0,0.0,0.0,0.0,,,0
WEST SACRAMENTO          ,CA,1,42.0,0.0,0.0,0.0,0.0,,,0
WEST UNION               ,OH,1,15.0,0.0,0.0,0.0,0.0,,,1
WESTAMPTON TOWNSHIP      ,NJ,1,63.0,0.0,0.0,0.0,0.0,,,0
WESTFIELD                ,MA,2,32.5,0.0,0.0,0.0,0.0,,,1
WESTMINSTER              ,CA,2,31.0,0.0,0.0,0.0,0.0,,,1
WESTMINSTER              ,CO,1,24.0,0.0,0.0,0.0,0.0,,,1
WESTON                   ,WI,1,23.0,0.0,0.0,0.0,0.0,,,1
WESTWEGO                 ,LA,1,52.0,0.0,0.0,0.0,0.0,,,0
WHEATON                  ,MD,2,61.0,0.0,0.0,0.0,0.0,,,0
WHITEFISH                ,MT,1,64.0,0.0,0.0,0.0,0.0,,,0
WHITEHALL                ,OH,1,16.0,0.0,0.0,0.0,0.0,,,1
WHITERIVER               ,AZ,1,19.0,0.0,0.0,0.0,0.0,,,1
WHITEWATER               ,WI,4,12.5,0.0,0.0,0.0,0.0,,,1
WICHITA                  ,KS,11,19.272727272727273,0.0,0.0,0.0,0.0,,,1
WICHITA FALLS            ,TX,1,48.0,0.0,0.0,0.0,0.0,,,0
WILLIAMSBURG             ,VA,3,31.0,0.0,0.0,0.0,0.0,,,1
WILLIAMSPORT             ,OH,1,16.0,0.0,0.0,0.0,0.0,,,1
WILLINGBORO              ,NJ,1,40.0,0.0,0.0,0.0,0.0,,,0
WILLISTON                ,ND,1,59.0,0.0,0.0,0.0,0.0,,,0
WILLMAR                  ,MN,1,67.0,0.0,0.0,0.0,0.0,,,0
WILLOUGHBY               ,OH,1,16.0,0.0,0.0,0.0,0.0,,,1
WILLOW                   ,AK,1,44.0,0.0,0.0,0.0,0.0,,,0
WILLSBORO                ,NY,1,16.0,0.0,0.0,0.0,0.0,,,1
WILMINGTON               ,DE,3,27.0,0.0,0.0,0.0,0.0,,,1
WILMINGTON               ,NC,2,16.5,0.0,0.0,0.0,0.0,,,1
WILSON                   ,NC,1,16.0,0.0,0.0,0.0,0.0,,,1
WILSON                   ,OK,1,28.0,0.0,0.0,0.0,0.0,,,1
WINCHESTER               ,VA,1,15.0,0.0,0.0,0.0,0.0,,,1
WINKELMAN                ,AZ,1,9.0,0.0,0.0,0.0,0.0,,,1
WINSTON SALEM            ,NC,2,16.5,0.0,0.0,0.0,0.0,,,1
WINSTON-SALEM            ,NC,1,68.0,0.0,0.0,0.0,0.0,,,0
WINTER HAVEN             ,FL,1,59.0,0.0,0.0,0.0,0.0,,,0
WOBURN                   ,MA,1,50.0,0.0,0.0,0.0,0.0,,,0
WOMELSDORF               ,PA,1,13.0,0.0,0.0,0.0,0.0,,,1
WOODBRIDGE               ,VA,1,65.0,0.0,0.0,0.0,0.0,,,0
WOODINVILLE              ,WA,1,5.0,0.0,0.0,0.0,0.0,,,1
WOODLAND                 ,CA,1,25.0,0.0,0.0,0.0,0.0,,,1
WOODLAND                 ,NC,1,67.0,0.0,0.0,0.0,0.0,,,0
WOODLAND HILLS           ,CA,5,16.0,0.0,0.0,0.0,0.0,,,1
WOODSIDE                 ,NY,1,71.0,0.0,0.0,0.0,0.0,,,0
WOODSTOCK                ,VA,1,16.0,0.0,0.0,0.0,0.0,,,1
WOODWARD                 ,OK,1,28.0,0.0,0.0,0.0,0.0,,,1
WOONSOCKET               ,RI,1,16.0,0.0,0.0,0.0,0.0,,,1
WORCESTER                ,MA,7,18.714285714285715,0.0,0.0,0.0,0.0,,,1
WORTHAM                  ,TX,1,39.0,0.0,0.0,0.0,0.0,,,0
WRIGHTSVILLE             ,PA,1,21.0,0.0,0.0,0.0,0.0,,,1
WYNNE                    ,AR,1,32.0,0.0,0.0,0.0,0.0,,,1
WYOMING                  ,MI,1,17.0,0.0,0.0,0.0,0.0,,,1
YABUCOA                  ,PR,1,38.0,0.0,0.0,0.0,0.0,,,0
YAKIMA                   ,WA,1,17.0,0.0,0.0,0.0,0.0,,,1
YEREVAN                  ,  ,1,6.0,0.0,0.0,0.0,0.0,,,1
YONKERS                  ,NY,1,13.0,0.0,0.0,0.0,0.0,,,1
YORBA LINDA              ,CA,1,18.0,0.0,0.0,0.0,0.0,,,1
YORK                     ,PA,1,16.0,0.0,0.0,0.0,0.0,,,1
YORKTON                  ,  ,1,25.0,0.0,0.0,0.0,0.0,,,1
YOSEMITE NAT. PARK       ,CA,1,58.0,0.0,0.0,0.0,0.0,,,0
YOUNGSTOWN               ,OH,4,16.5,0.0,0.0,0.0,0.0,,,1
YPSILANTI                ,MI,1,54.0,0.0,0.0,0.0,0.0,,,0
YUMA                     ,AZ,3,34.666666666666664,0.0,0.0,0.0,0.0,,,1
ZANESVILLE               ,OH,1,16.0,0.0,0.0,0.0,0.0,,,1
ZELIENOPLE               ,PA,1,60.0,0.0,0.0,0.0,0.0,,,0
